_id,system,file,start,end,constraint_text,poorly_written,context,sentence,operands,constraint_type,discourse_pattern,filter
637efb0ca907ec96a46a98b9,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,60063,60093,"the media type remains unknown,",well-written,"If the media type remains unknown, the recipient should treat it as type ""application/octet-stream"".","If the media type remains unknown, the recipient should treat it as type ""application/octet-stream"".","media type,unknown",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9d38,mybatis-3.5.5,sqlmap-xml.html.txt,19042,19216,If the mode=OUT,well-written,"ty will be changed, just as you would
  expect if you were calling for an output parameter. If the mode=OUT (or INOUT) and the
  jdbcType=CURSOR (i.e. Oracle REFCURSOR), you must specify a resultMap to map the ResultSet to the
  type of the parameter. Note that the javaType attribute is optional here, it will be automatically
  set to Resul","If the mode=OUT (or INOUT) and the
  jdbcType=CURSOR (i.e. Oracle REFCURSOR), you must specify a resultMap to map the ResultSet to the
  type of the parameter.","mode, OUT",value-comparison,SET_NP_TO_VALUE,null
637efb0da907ec96a46a9fac,jedit-5.6pre0,jedit5.5.0manual-a4.txt,33452,33477,editor windows are closed,GUI-related,null,"If the
  -background command line switch is specified, jEdit will continue running and waiting for client
  requests even after all editor windows are closed.","editor window, closed",binary-value,NP_BE_BINARY_VALUE,null
63c759b40e7b6d1cd5c97cd5,mybatis-3.5.5,sqlmap-xml.html.txt,19042,19216,"the
  jdbcType=CURSOR",well-written,"ty will be changed, just as you would
  expect if you were calling for an output parameter. If the mode=OUT (or INOUT) and the
  jdbcType=CURSOR (i.e. Oracle REFCURSOR), you must specify a resultMap to map the ResultSet to the
  type of the parameter. Note that the javaType attribute is optional here, it will be automatically
  set to Resul","If the mode=OUT (or INOUT) and the
  jdbcType=CURSOR (i.e. Oracle REFCURSOR), you must specify a resultMap to map the ResultSet to the
  type of the parameter.","jdbcType, CURSOR",concrete-value,SET_NP_TO_VALUE,null
637efb0ca907ec96a46a98e5,argouml-0.35.4,manual.html.txt,321655,321681,the model has been altered,well-written,"If the model has been altered (as indicated by the ""*"" in the titlebar of ArgoUML's window), then activating the ""Import XMI..."" function is potentionally not the user's intention, since it will erase the changes. Hence a confirmation dialog appears to allow the user to save his work first, or cancel the operation completely.","If the model has been altered (as indicated by the ""*"" in the titlebar of ArgoUML's window),
  then activating the ""Import XMI..."" function is potentionally not the user's intention, since
  it will erase the changes.","altered, the model",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9fc2,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,28695,28712,the port is empty,well-written,null,"If the port is empty or not given, port 80 is assumed.","port, empty",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9fc3,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,28695,28725,the port is empty or not given,well-written,null,"If the port is empty or not given, port 80 is assumed.","port, given",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a9abb,jabref-5.0,en__cite__openofficeintegration.md,13355,13466,the property `AuthorLastSeparatorInText` is given,well-written,"except for the last two names, which will be separated by the text given by `AuthorLastSeparator`. If the property `AuthorLastSeparatorInText` is given, it overrides the former for citations of the in-text type. This makes it possible to get citations like `(Olsen & Jensen, 2008)` and `Olsen and Jensen (2008)","If the property `AuthorLastSeparatorInText` is given, it overrides the former for citations of the in-text type.","`AuthorLastSeparatorInText`, given",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a9ab9,jabref-5.0,en__cite__openofficeintegration.md,12758,12876,the property `MaxAuthorsFirst` is given,well-written,"the list will be composed as the first author plus the text specified in the property `EtAlString`. If the property `MaxAuthorsFirst` is given, it overrides `MaxAuthors` the first time each citation appears in the text.
  
  
 

  If several, slash-separated, fields are given in the `AuthorField` property, they will be looked","If the property `MaxAuthorsFirst` is given, it overrides `MaxAuthors` the first time each citation appears in the text.","`MaxAuthorsFirst`, given",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a98be,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,24037,24070,protocol version is not specified,well-written,"If the protocol version is not specified, the recipient must assume that the message is in the simple HTTP/0.9 format.","If the protocol version is not specified, the recipient must assume that the message is in the simple HTTP/0.9 format.","protocol version, specified",binary-value,NP_BE_BINARY_VALUE,null
63a0caaab194bde6b17a9ae0,apache-ant-1.10.6,Tasks/pathconvert.html.txt,4013,4045,refid attribute is not specified,well-written,null,"If the refid attribute is not specified, then one or more nested resource_collections must be supplied.","refId attribute, not specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9fba,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,24941,25004,a message in the same protocol version used by the client,unclear-reference,null,"respond appropriately with a message in the same protocol version used by
  the client.","messgae protocol version, client protocol version",value-comparison,NP_COMP_NP,null
63a0caa3b194bde6b17a9aae,apache-ant-1.10.6,Tasks/sshsession.html.txt,4273,4315,remotetunnels parameter was also specified,well-written,null,"If the remotetunnels parameter was also specified, both sets of tunnels will be established.","remotetunnels parameter, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa04d,apache-ant-1.10.6,Tasks/loadfile.html.txt,223,248,resource content is empty,well-written,null,If the resource content is empty (maybe after processing a filterchain) the property is not set.,"resource content, empty",binary-value,NP_BE_BINARY_VALUE,null
63a0caaab194bde6b17a9adf,apache-ant-1.10.6,Tasks/loadresource.html.txt,273,305,If the resource content is empty,well-written,null,If the resource content is empty (maybe after processing a filterchain) the property is not set.,"resource content, empty",binary-value,NP_BE_BINARY_VALUE,null
63a0caa3b194bde6b17a9a8f,apache-ant-1.10.6,Tasks/link.html.txt,8075,8114,resourceOrder attribute is also present,well-written,null,"If the resourceOrder attribute is also present on the task, its patterns are treated as if they occur before patterns in nested <resourceOrder> elements.","resourceOrder, present",binary-value,NP_BE_BINARY_VALUE,null
63a0caa3b194bde6b17a9aa9,apache-ant-1.10.6,Tasks/mail.html.txt,7378,7408,src attribute is not specified,well-written,null,"If the src attribute is not specified, then text can be added inside the <message> element.","src attribute, specified",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a9ac8,jabref-5.0,en__collaborative-work__export__customexports.md,9130,9197,the string to format is non-empty,well-written,"field contains 2016-07-15.
  * `Default` : takes a single argument, which serves as a default value. If the string to format is non-empty, it is output without changes. If it is empty, the default value is output. For instance, `\format[Default(unknown)]{\year}` will","If the string to format is non-empty, it is output without changes.","string to format, non-empty",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a98a9,apache-httpcomponents-4.5.9,httpcore-tutorial.txt,26412,26462,"the supplied entity is already repeatable,",well-written,"This makes it possible to make a repeatable entity, from a non-repeatable entity. If the supplied entity
  is already repeatable, it simply passes calls through to the underlying entity.","If the supplied entity
  is already repeatable, it simply passes calls through to the underlying entity.","supplied entity, repeatable",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa011,apache-ant-1.10.6,Tasks/ejb.html.txt,950269,950284,the switch ejbdeploy is on,well-written,null,"If the switch ejbdeploy is on, the ejbdeploy tool from the WebSphere toolset is called for every EJB jar.","ejbdeploy, on",binary-value,NP_BE_BINARY_VALUE,null
63a0caaab194bde6b17a9bd1,argouml-0.35.4,manual.html.txt,539016,539043,syntax assistant is enabled,well-written,null,"If the syntax assistant is enabled, six drop down menus are provided in a row immediately
  below the toolbar.","syntax assistant, enable",binary-value,NP_BE_BINARY_VALUE,null
63a0caaab194bde6b17a9ad9,apache-ant-1.10.6,Tasks/macrodef.html.txt,4805,4835,the text element is present,well-written,null,"If the text element is present, then the name becomes an attribute that gets set to the nested text of the macro invocation.","text element, present",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa017,apache-ant-1.10.6,Tasks/waitfor.html.txt,439,477,If the timeoutproperty attribute has been set,well-written,null,"If the timeoutproperty attribute has been set, a property of that name will be created if the condition didn't come true within the specified time.","timeoutproperty, set",binary-value,NP_BE_BINARY_VALUE,null
63a0caa3b194bde6b17a9ab4,apache-ant-1.10.6,Tasks/serverdeploy.html.txt,203861,203890,username attribute is omitted,well-written,null,"If the username attribute is omitted, it defaults to system.","username attribute, omitted",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa02b,apache-ant-1.10.6,Tasks/tar.html.txt,1657,1690,If the value of the longfile attribute is set to omit,well-written,null,If the value of the longfile attribute is set to omit then files containing long paths will be omitted from the archive.,"long file, omit",value-comparison,NP_SET_TO_VALUE,null
637efb0ca907ec96a46a9997,checkstyle-8.35,config_filters.html.txt,10602,10633,suppressions file was not found,well-written,"document in a file. If there is no configured
  suppressions file or the optional is set to true and
  suppressions file was not found the Filter accepts all audit events.
  
  
 

  
  
 

  Properties
  
  
 

  name
  description
  type
  default value
  since
  
  
 

  file","If there is no configured
  suppressions file or the optional is set to true and
  suppressions file was not found the Filter accepts all audit events.","suppressions file, not found",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46a9fcd,argouml-0.35.4,manual.html.txt,742998,743035,the drop down selector is downlighted,GUI-related,null,"When the checkmark is unchecked, then the multiplicity remains undefined in the model
  (and the drop down selector is downlighted).","the drop down selector, downlighted",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a98dc,jedit-5.6pre0,jedit5.5.0manual-a4.txt,98035,98063,one completion,well-written,"If there is only one completion, it will be inserted into the buffer immediately.","If there is only one completion, it will be inserted into the buffer immediately.","completion, 1",value-comparison,CD_NP,null
637efb0ca907ec96a46a995c,swarm-2.8.11,swarm_v2.txt,51833,51855,three or more channels,well-written,"If three or more channels are open, it will prompt the user for the desired channel","If three or more channels are open, it will prompt the user for the desired channel.","channels, 3",value-comparison,CD_NP,null
637efb0ca907ec96a46a995b,swarm-2.8.11,swarm_v2.txt,51531,51543,two channels,well-written,"If two channels are open in RSAM viewer, the window with RSAM Ratio will pop up automatically","If two channels are open in RSAM viewer, the window with RSAM Ratio will pop up automatically","channels, 2",value-comparison,CD_NP,null
